Word,Lemma,POS,Year,Register
roaring,roar,jj@_nn1@,1810,fic
music,music,nn1,1810,fic
dry,dry,jj,1810,fic
dry,dry,jj,1810,fic
look,look,vvi,1810,fic
eye,eye,nn1,1810,fic
yellow,yellow,jj_nn1@,1810,fic
see,see,vvi,1810,fic
speak,speak,vvi,1810,fic
see,see,vvi,1810,fic
clear,clear,jj,1810,fic
voice,voice,nn1,1810,fic
look,look,vv0_nn1,1810,fic
clear,clear,jj,1810,fic
picture,picture,nn1,1810,fic
picture,picture,nn1,1810,fic
look,look,vvi,1810,fic
bitter,bitter,jj,1810,fic
see,see,vvi,1810,fic
cold,cold,jj_rr%,1810,fic
hot,hot,jj,1810,fic
hot,hot,jj,1810,fic
burning,burn,vvg_jj,1810,fic
dry,dry,jj,1810,fic
touch,touch,vvi,1810,fic
see,see,vv0,1810,fic
see,see,vvi,1810,fic
look,look,nn1_vv0,1810,fic
look,look,vv0,1810,fic
clash,clash,vv0,1810,fic
jingle,jingle,vv0@_nn1,1810,fic
bell,bell,nn1@_np1,1810,fic
bell,bell,np1,1810,fic
see,see,vvi,1810,fic
roaring,roar,jj@_nn1@,1810,fic
hear,hear,vv0,1810,fic
see,see,vvi,1810,fic
sunny,sunny,jj,1810,fic
speak,speak,vvi,1810,fic
music,music,nn1,1810,fic
speak,speak,vvi,1810,fic
speak,speak,vv0,1810,fic
white,white,jj,1810,fic
look,look,vv0,1810,fic
white,white,jj,1810,fic
bell,bell,np1,1810,fic
look,look,vv0,1810,fic
see,see,vvi,1810,fic
sharp,sharp,jj_rr@,1810,fic
touch,touch,nn1,1810,fic
eye,eye,nn1,1810,fic
bright,bright,jj,1810,fic
bright,bright,jj,1810,fic
watch,watch,vvi,1810,fic
look,look,nn1,1810,fic
gaze,gaze,nn1,1810,fic
speak,speak,vv0,1810,fic
talk,talk,vvi,1810,fic
hear,hear,vv0,1810,fic
hear,hear,vv0,1810,fic
perfumed,perfumed,jj,1810,fic
shine,shine,vvi,1810,fic
see,see,vv0,1810,fic
see,see,vv0,1810,fic
image,image,nn1,1810,fic
see,see,vv0,1810,fic
black,black,jj,1810,fic
see,see,vv0,1810,fic
see,see,vv0,1810,fic
see,see,vv0,1810,fic
hear,hear,vvi,1810,fic
clear,clear,jj,1810,fic
sound,sound,nn1_jj@,1810,fic
wet,wet,jj_vvn@,1810,fic
eye,eye,nn1,1810,fic
wet,wet,jj,1810,fic
voice,voice,nn1,1810,fic
voice,voice,vv0@_nn1,1810,fic
hear,hear,vvi,1810,fic
hear,hear,vvi,1810,fic
voice,voice,nn1_vv0@,1810,fic
voice,voice,vv0@_nn1,1810,fic
see,see,vv0,1810,fic
delicious,delicious,jj,1810,fic
see,see,vvi,1810,fic
picture,picture,nn1,1810,fic
talk,talk,vv0,1810,fic
see,see,vv0,1810,fic
murmur,murmur,vv0,1810,fic
picture,picture,nn1,1810,fic
murmur,murmur,vv0,1810,fic
look,look,vv0,1810,fic
see,see,vvi,1810,fic
see,see,vvi,1810,fic
hear,hear,vvi,1810,fic
warm,warm,jj,1810,fic
see,see,vvi,1810,fic
see,see,vvi,1810,fic
brilliant,brilliant,jj,1810,fic
music,music,nn1,1810,fic
see,see,vvi,1810,fic
see,see,vvi,1810,fic
music,music,nn1,1810,fic
voice,voice,nn1,1810,fic
voice,voice,nn1,1810,fic
see,see,vvi,1810,fic
see,see,vvi,1810,fic
bell,bell,np1_nn1@,1810,fic
see,see,vvi,1810,fic
rigid,rigid,jj,1810,fic
shadow,shadow,nn1,1810,fic
speak,speak,vvi,1810,fic
rough,rough,jj,1810,fic
warm,warm,jj,1810,fic
smooth,smooth,vv0@,1810,fic
speak,speak,vvi,1810,fic
heat,heat,nn1,1810,fic
sight,sight,nn1,1810,fic
green,green,np1,1810,fic
taste,taste,nn1,1810,fic
green,green,np1,1810,fic
vivid,vivid,jj,1810,fic
acid,acid,nn1,1810,fic
look,look,vvi,1810,fic
cold,cold,nn1_jj,1810,fic
silence,silence,nn1,1810,fic
speak,speak,vv0,1810,fic
look,look,vv0_nn1,1810,fic
eye,eye,nn1,1810,fic
speak,speak,vvi,1810,fic
sweetness,sweetness,nn1,1810,fic
voice,voice,nn1,1810,fic
bright,bright,jj,1810,fic
eye,eye,nn1,1810,fic
see,see,vvi,1810,fic
noise,noise,nn1,1810,fic
see,see,vvi,1810,fic
silence,silence,nn1,1810,fic
gleam,gleam,vv0_nn1,1810,fic
behold,behold,vv0,1810,fic
gaze,gaze,nn1,1810,fic
sweet,sweet,jj,1810,fic
see,see,vvi,1810,fic
warm,warm,jj,1810,fic
shade,shade,nn1,1811,fic
speak,speak,vvi,1811,fic
tickle,tickle,vvi,1811,fic
eye,eye,nn1,1811,fic
see,see,vvi,1811,fic
see,see,vv0,1811,fic
voice,voice,nn1,1811,fic
see,see,vv0,1811,fic
speak,speak,vv0,1811,fic
speak,speak,vv0,1811,fic
see,see,vvi,1811,fic
see,see,vv0,1811,fic
hear,hear,vvi,1811,fic
dumb,dumb,jj,1811,fic
sound,sound,jj_rr,1811,fic
see,see,vvi,1811,fic
see,see,vvi,1811,fic
dark,dark,jj_nn1,1811,fic
gray,gray,jj,1811,fic
tender,tender,jj,1811,fic
shade,shade,nn1_vv0@,1811,fic
picture,picture,nn1,1811,fic
bright,bright,jj,1811,fic
voice,voice,nn1,1811,fic
see,see,vv0,1811,fic
look,look,nn1,1811,fic
silent,silent,jj,1811,fic
look,look,vvi,1811,fic
silence,silence,nn1,1811,fic
hear,hear,vvi,1811,fic
see,see,vvi,1811,fic
see,see,vv0,1811,fic
eye,eye,nn1,1811,fic
see,see,vvi,1811,fic
coldness,coldness,nn1,1811,fic
see,see,vv0,1811,fic
hear,hear,vvi,1811,fic
tender,tender,jj,1811,fic
see,see,vv0,1811,fic
eye,eye,nn1,1811,fic
talk,talk,nn1,1811,fic
see,see,vvi,1811,fic
see,see,vvi,1811,fic
sight,sight,nn1,1811,fic
see,see,vvi,1811,fic
see,see,vvi,1811,fic
hear,hear,vvi,1811,fic
eye,eye,nn1,1811,fic
silent,silent,jj,1811,fic
heat,heat,nn1,1812,fic
loud,loud,rr_jj,1812,fic
trumpet,trumpet,nn1,1812,fic
sound,sound,nn1,1812,fic
watch,watch,vvi,1812,fic
behold,behold,vvi,1812,fic
red,red,jj_nn1,1812,fic
voice,voice,nn1,1812,fic
black,black,jj,1812,fic
soft,soft,jj,1812,fic
shining,shine,jj,1812,fic
speak,speak,vv0,1812,fic
speak,speak,vv0,1812,fic
golden,golden,jj,1812,fic
hear,hear,vvi,1812,fic
sound,sound,nn1,1812,fic
image,image,nn1,1812,fic
black,black,jj,1812,fic
speak,speak,vvi,1812,fic
talk,talk,vv0_nn1,1812,fic
music,music,nn1,1812,fic
talk,talk,nn1,1812,fic
speak,speak,vv0,1812,fic
see,see,vv0,1812,fic
behold,behold,vvi,1812,fic
trumpet,trumpet,nn1,1812,fic
sound,sound,nn1,1812,fic
see,see,vv0,1812,fic
touch,touch,nn1,1812,fic
lute,lute,nn1,1812,fic
song,song,nn1,1812,fic
sharp,sharp,jj,1812,fic
talk,talk,nn1,1812,fic
watch,watch,vv0,1812,fic
glance,glance,nn1,1812,fic
black,black,jj,1812,fic
voice,voice,nn1,1812,fic
soft,soft,jj,1812,fic
cold,cold,jj,1812,fic
behold,behold,vvi,1812,fic
music,music,nn1,1812,fic
pale,pale,jj,1812,fic
sharp,sharp,jj,1812,fic
scream,scream,vv0_nn1,1812,fic
music,music,nn1,1812,fic
picture,picture,nn1,1812,fic
hear,hear,vvi,1812,fic
harp,harp,nn1,1812,fic
sing,sing,vvi,1812,fic
voice,voice,nn1,1812,fic
speak,speak,vv0,1812,fic
song,song,nn1,1812,fic
sing,sing,vvi,1812,fic
look,look,nn1,1812,fic
clash,clash,vv0,1812,fic
shout,shout,vv0_nn1,1812,fic
hear,hear,vvi,1812,fic
see,see,vv0,1812,fic
look,look,vv0_nn1,1812,fic
sight,sight,nn1,1812,fic
deaf,deaf,jj,1812,fic
deaf,deaf,jj,1812,fic
stifled,stifle,vvn,1812,fic
glance,glance,nn1,1812,fic
glance,glance,nn1,1812,fic
sight,sight,nn1,1812,fic
sound,sound,nn1,1812,fic
behold,behold,vv0,1812,fic
listen,listen,vv0,1812,fic
dull,dull,jj,1812,fic
voice,voice,nn1,1812,fic
gaze,gaze,nn1,1812,fic
speak,speak,vvi,1812,fic
glance,glance,nn1,1812,fic
voice,voice,nn1,1812,fic
voice,voice,nn1,1812,fic
listen,listen,vv0,1812,fic
voice,voice,nn1,1812,fic
listen,listen,vv0,1812,fic
voice,voice,nn1,1812,fic
warmth,warmth,nn1,1812,fic
sweet,sweet,jj,1812,fic
dumb,dumb,jj,1812,fic
hear,hear,vv0,1812,fic
speak,speak,vvi,1812,fic
watch,watch,vv0,1812,fic
speak,speak,vv0,1812,fic
see,see,vv0,1812,fic
see,see,vv0,1812,fic
hear,hear,vv0,1812,fic
clash,clash,vv0,1812,fic
speak,speak,vvi,1812,fic
song,song,nn1,1812,fic
soft,soft,jj,1812,fic
speak,speak,vv0,1812,fic
hear,hear,vv0,1812,fic
sight,sight,nn1,1812,fic
gaze,gaze,nn1,1812,fic
glance,glance,nn1,1812,fic
dark,dark,jj_nn1,1812,fic
look,look,nn1,1812,fic
rigid,rigid,jj,1812,fic
reflection,reflection,nn1,1812,fic
eye,eye,nn1,1812,fic
warm,warm,jj,1812,fic
rigid,rigid,jj,1812,fic
silence,silence,nn1,1812,fic
see,see,vv0,1812,fic
hear,hear,vv0,1812,fic
touch,touch,vvi,1812,fic
hear,hear,vv0,1812,fic
hear,hear,vv0,1812,fic
sight,sight,nn1,1812,fic
clear,clear,rr@,1812,fic
behold,behold,vv0,1812,fic
stroke,stroke,nn1,1812,fic
sound,sound,nn1,1812,fic
see,see,vv0,1812,fic
sound,sound,vv0@,1812,fic
see,see,vv0_nn1@,1812,fic
voice,voice,nn1,1812,fic
behold,behold,vv0,1812,fic
hear,hear,vv0,1812,fic
hear,hear,vv0,1812,fic
hear,hear,vv0,1812,fic
speak,speak,vvi,1812,fic
see,see,vvi,1812,fic
eye,eye,nn1,1812,fic
purple,purple,jj_nn1@,1812,fic
see,see,vvi,1812,fic
music,music,nn1,1812,fic
watch,watch,nn1,1812,fic
soft,soft,jj,1812,fic
silent,silent,jj,1812,fic
behold,behold,vv0,1812,fic
piercing,pierce,jj,1812,fic
glance,glance,nn1,1812,fic
eye,eye,nn1,1812,fic
see,see,vvi,1812,fic
see,see,vvi,1812,fic
shadow,shadow,nn1,1812,fic
bright,bright,jj,1812,fic
noise,noise,nn1,1812,fic
see,see,vvi,1812,fic
talk,talk,vvi,1812,fic
drone,drone,nn1,1812,fic
see,see,vvi,1812,fic
loud,loud,jj,1812,fic
see,see,vvi,1812,fic
voice,voice,nn1,1812,fic
watch,watch,nn1,1812,fic
noise,noise,nn1,1812,fic
hear,hear,vvi,1812,fic
speak,speak,vv0,1812,fic
polished,polished,jj,1812,fic
see,see,vvi,1812,fic
cold,cold,jj_nn1,1812,fic
see,see,vv0,1812,fic
picture,picture,nn1,1812,fic
cold,cold,jj,1812,fic
red,red,jj,1812,fic
pale,pale,jj,1812,fic
cold,cold,jj_nn1,1812,fic
see,see,vvi,1812,fic
hear,hear,vvi,1812,fic
see,see,vvi,1812,fic
noise,noise,nn1,1812,fic
talk,talk,vvi,1812,fic
deaf,deaf,jj,1812,fic
deaf,deaf,jj,1812,fic
see,see,vvi,1812,fic
see,see,vv0,1812,fic
look,look,vv0,1812,fic
pale,pale,jj,1812,fic
see,see,vv0,1812,fic
see,see,vv0,1812,fic
silence,silence,vv0@_nn1,1812,fic
hear,hear,vvi,1812,fic
talk,talk,vv0_nn1,1812,fic
sweet,sweet,jj,1812,fic
see,see,nn1@_vv0,1812,fic
speak,speak,vvi,1812,fic
look,look,vv0,1812,fic
blue,blue,jj,1812,fic
talk,talk,nn1_vv0,1812,fic
speak,speak,vvi,1812,fic
see,see,vvi,1812,fic
hear,hear,vvi,1812,fic
hear,hear,vv0,1812,fic
hear,hear,vvi,1812,fic
see,see,vv0,1812,fic
see,see,vv0,1812,fic
see,see,vvi,1812,fic
see,see,vv0,1812,fic
see,see,vvi,1812,fic
hear,hear,vvi,1812,fic
hear,hear,vvi,1812,fic
red,red,jj,1812,fic
red,red,np1,1812,fic
white,white,jj,1812,fic
talk,talk,vv0,1812,fic
look,look,nn1,1812,fic
look,look,vv0,1812,fic
ring,ring,nn1_vv0,1812,fic
red,red,jj_nn1,1812,fic
see,see,vvi,1812,fic
sight,sight,nn1,1812,fic
green,green,np1,1812,fic
picture,picture,nn1,1812,fic
sweet,sweet,jj,1812,fic
warm,warm,vv0@_jj,1812,fic
rough,rough,jj,1812,fic
look,look,vv0,1812,fic
image,image,nn1,1813,fic
image,image,nn1,1813,fic
hear,hear,vvi,1813,fic
bright,bright,jj,1813,fic
picture,picture,nn1,1813,fic
white,white,jj,1813,fic
picture,picture,nn1,1813,fic
eye,eye,nn1,1813,fic
cold,cold,jj,1813,fic
behold,behold,vv0,1813,fic
pearly,pearly,jj,1813,fic
white,white,jj_nn1@,1813,fic
warm,warm,jj_vv0@,1813,fic
sweet,sweet,jj,1813,fic
gleam,gleam,nn1,1813,fic
blue,blue,jj,1813,fic
behold,behold,vv0,1813,fic
black,black,jj_nn1@,1813,fic
sight,sight,nn1,1813,fic
touch,touch,nn1,1813,fic
groan,groan,nn1,1813,fic
picture,picture,nn1,1813,fic
behold,behold,vv0,1813,fic
cold,cold,jj_nn1_rr%,1813,fic
look,look,nn1_vv0,1813,fic
sight,sight,nn1,1813,fic
warm,warm,vvi,1813,fic
sweet,sweet,jj,1813,fic
delicious,delicious,jj,1813,fic
sweet,sweet,jj,1813,fic
sweet,sweet,jj,1813,fic
purple,purple,jj,1813,fic
song,song,nn1,1813,fic
soft,soft,jj,1813,fic
hear,hear,vvi,1813,fic
green,green,nn1,1813,fic
clear,clear,jj_rr@,1813,fic
crimson,crimson,jj_nn1,1813,fic
look,look,nn1,1813,fic
silence,silence,nn1,1813,fic
sweet,sweet,jj,1813,fic
cold,cold,jj,1813,fic
harmonious,harmonious,jj,1813,fic
eye,eye,nn1,1813,fic
see,see,vv0,1813,fic
bell,bell,nn1,1813,fic
purple,purple,jj,1813,fic
eye,eye,nn1,1813,fic
espy,espy,nn1_jj,1813,fic
sight,sight,nn1,1813,fic
see,see,vvi,1813,fic
harmonious,harmonious,jj,1813,fic
soft,soft,jj,1813,fic
gaze,gaze,nn1,1813,fic
picture,picture,nn1,1813,fic
sweet,sweet,jj,1813,fic
speak,speak,vvi,1814,fic
tender,tender,jj_nn1@,1814,fic
speak,speak,vvi,1814,fic
hear,hear,vv0,1814,fic
see,see,vv0,1814,fic
listen,listen,vv0,1814,fic
speak,speak,vv0,1814,fic
speak,speak,vvi,1814,fic
silent,silent,jj,1814,fic
speak,speak,vvi,1814,fic
silence,silence,nn1,1814,fic
listen,listen,nn1%,1814,fic
look,look,vv0,1814,fic
listen,listen,nn1%_vv0,1814,fic
silence,silence,nn1,1814,fic
crimson,crimson,jj_nn1,1814,fic
sharp,sharp,jj,1814,fic
see,see,vvi,1814,fic
red,red,jj,1814,fic
red,red,jj,1814,fic
dark,dark,jj_nn1,1814,fic
look,look,nn1,1814,fic
sweet,sweet,jj_np1@,1814,fic
heat,heat,nn1,1814,fic
song,song,nn1,1814,fic
look,look,nn1,1814,fic
eye,eye,nn1,1814,fic
look,look,vv0_nn1,1814,fic
sing,sing,vvi,1814,fic
sweet,sweet,jj,1814,fic
tender,tender,jj,1814,fic
see,see,vvi,1814,fic
dull,dull,jj,1814,fic
look,look,vvi,1814,fic
see,see,vvi,1814,fic
see,see,vv0,1814,fic
see,see,vvi,1814,fic
hear,hear,vv0,1814,fic
talk,talk,vvi,1814,fic
song,song,nn1,1814,fic
noisy,noisy,jj,1814,fic
noise,noise,nn1,1814,fic
red,red,jj,1814,fic
red,red,jj,1814,fic
sight,sight,nn1,1814,fic
see,see,vvi,1814,fic
delicious,delicious,jj,1814,fic
taste,taste,vvi,1814,fic
red,red,nn1_jj,1814,fic
speak,speak,vv0,1814,fic
see,see,vv0,1814,fic
look,look,vvi,1814,fic
sweet,sweet,jj,1814,fic
image,image,nn1,1814,fic
image,image,nn1,1814,fic
see,see,vvi,1814,fic
silence,silence,nn1,1814,fic
bitter,bitter,nn1@_jj,1814,fic
see,see,vvi,1814,fic
hear,hear,vv0,1814,fic
talk,talk,nn1_vv0,1814,fic
hear,hear,vv0,1814,fic
hear,hear,vv0,1814,fic
hear,hear,vvi,1814,fic
see,see,vv0,1814,fic
listen,listen,vv0,1814,fic
see,see,vvi,1814,fic
sight,sight,nn1,1814,fic
perfume,perfume,nn1,1814,fic
sight,sight,nn1,1814,fic
hear,hear,vv0,1814,fic
talk,talk,vvi,1814,fic
talk,talk,vv0,1814,fic
talk,talk,vvi,1814,fic
talk,talk,vvi,1814,fic
see,see,vvi,1814,fic
look,look,nn1,1814,fic
glitter,glitter,vv0@,1814,fic
scent,scent,nn1,1814,fic
look,look,nn1,1814,fic
see,see,vvi,1814,fic
speak,speak,vvi,1814,fic
hear,hear,vvi,1814,fic
look,look,vvi,1814,fic
hear,hear,vvi,1814,fic
drum,drum,nn1,1814,fic
look,look,vv0_nn1,1814,fic
song,song,nn1,1814,fic
espy,espy,nn1,1814,fic
bell,bell,nn1,1814,fic
hear,hear,vvi,1814,fic
sweet,sweet,jj,1814,fic
eye,eye,nn1,1814,fic
voice,voice,nn1,1814,fic
silent,silent,jj,1814,fic
speak,speak,vvi,1814,fic
speak,speak,vvi,1814,fic
see,see,vvi,1814,fic
listen,listen,vv0,1814,fic
speak,speak,vvi,1814,fic
speak,speak,vvi,1814,fic
speak,speak,vvi,1814,fic
see,see,vv0_nn1@,1814,fic
look,look,vvi,1814,fic
wet,wet,vvn@_vv0@_vvd@,1814,fic
talk,talk,vvi,1814,fic
hear,hear,vvi,1814,fic
speak,speak,vvi,1814,fic
hear,hear,vv0,1814,fic
drum,drum,nn1,1814,fic
soft,soft,jj,1814,fic
hear,hear,vvi,1814,fic
hear,hear,vvi,1814,fic
see,see,vv0,1814,fic
hear,hear,vv0,1814,fic
see,see,vv0,1814,fic
see,see,vvi,1814,fic
gape,gape,vvi,1814,fic
warm,warm,jj,1814,fic
hear,hear,vvi,1814,fic
sight,sight,nn1,1814,fic
see,see,vv0,1814,fic
hear,hear,vv0,1814,fic
imperceptible,imperceptible,jj,1814,fic
rigid,rigid,jj,1814,fic
image,image,nn1,1814,fic
brilliant,brilliant,jj,1814,fic
see,see,vvi,1814,fic
speak,speak,vvi,1814,fic
taste,taste,nn1,1815,fic
bright,bright,jj,1815,fic
sweetness,sweetness,nn1,1815,fic
crimson,crimson,nn1,1815,fic
see,see,vv0,1815,fic
look,look,nn1,1815,fic
glitter,glitter,vvi,1815,fic
clear,clear,jj,1815,fic
transparent,transparent,jj,1815,fic
sound,sound,nn1,1815,fic
noise,noise,nn1,1815,fic
see,see,vv0,1815,fic
sound,sound,nn1_jj@,1815,fic
green,green,jj,1815,fic
clear,clear,jj,1815,fic
sound,sound,nn1_jj@,1815,fic
look,look,vv0_nn1,1815,fic
talk,talk,nn1,1815,fic
fife,fife,nn1,1815,fic
drum,drum,nn1_vv0@,1815,fic
sweet,sweet,jj,1815,fic
eye,eye,nn1,1815,fic
sight,sight,nn1,1815,fic
see,see,vv0,1815,fic
look,look,vv0_nn1,1815,fic
look,look,vvi,1815,fic
sing,sing,vvi,1815,fic
hear,hear,vvi,1815,fic
behold,behold,vvi,1815,fic
picture,picture,nn1,1815,fic
warm,warm,jj_nn1%,1815,fic
see,see,vvi,1815,fic
look,look,vv0_nn1,1815,fic
see,see,vv0,1815,fic
dark,dark,jj_nn1,1815,fic
see,see,vv0_nn1@,1815,fic
see,see,vv0_nn1@,1815,fic
see,see,vv0,1815,fic
dark,dark,jj_nn1,1815,fic
eye,eye,nn1,1815,fic
sight,sight,nn1,1815,fic
look,look,vvi,1815,fic
eye,eye,nn1,1815,fic
dark,dark,jj_nn1,1815,fic
rigid,rigid,jj,1815,fic
taste,taste,nn1,1815,fic
sweet,sweet,jj,1815,fic
see,see,vv0,1815,fic
hear,hear,vv0,1815,fic
taste,taste,nn1,1815,fic
see,see,vv0,1815,fic
hear,hear,vv0,1815,fic
see,see,vv0,1815,fic
groan,groan,nn1,1815,fic
voice,voice,nn1,1815,fic
burning,burning,jj,1815,fic
see,see,vv0,1815,fic
talk,talk,nn1,1815,fic
see,see,vv0,1815,fic
speak,speak,vv0,1815,fic
smooth,smooth,vvi,1815,fic
speak,speak,vvi,1815,fic
voice,voice,nn1,1815,fic
voice,voice,nn1,1815,fic
deaf,deaf,jj,1815,fic
hear,hear,vv0,1815,fic
ringing,ring,vvg,1815,fic
bell,bell,nn1,1815,fic
ringing,ring,nn1,1815,fic
bell,bell,nn1,1815,fic
sound,sound,nn1,1815,fic
ring,ring,vv0,1815,fic
stare,stare,vvi,1815,fic
hear,hear,vv0,1815,fic
hear,hear,vv0,1815,fic
see,see,vvi,1815,fic
sound,sound,rr%_nn1,1815,fic
see,see,vv0,1815,fic
speak,speak,vvi,1815,fic
twang,twang,nn1,1815,fic
loud,loud,rr_jj,1815,fic
see,see,vvi,1815,fic
see,see,vv0,1815,fic
sweet,sweet,jj,1815,fic
dumb,dumb,jj,1815,fic
hum,hum,nn1,1815,fic
hum,hum,nn1,1815,fic
hum,hum,nn1_uh@,1815,fic
hum,hum,nn1_uh@,1815,fic
see,see,vvi,1815,fic
loud,loud,rr_jj,1815,fic
see,see,vvi,1815,fic
hum,hum,nn1,1815,fic
hum,hum,nn1,1815,fic
fiddle,fiddle,nn1,1815,fic
tickle,tickle,vvi,1815,fic
hear,hear,vvi,1815,fic
thunder,thunder,nn1,1815,fic
thunder,thunder,nn1,1815,fic
hear,hear,vv0,1815,fic
loud,loud,rr_jj,1815,fic
whisper,whisper,nn1,1815,fic
obscurity,obscurity,nn1,1815,fic
watch,watch,vv0,1815,fic
taste,taste,nn1,1815,fic
cold,cold,nn1_jj,1815,fic
taste,taste,nn1,1815,fic
white,white,np1,1815,fic
talk,talk,vvi,1815,fic
red,red,nn1_jj,1815,fic
see,see,vvi,1815,fic
blue,blue,jj,1815,fic
white,white,jj_nn1@,1815,fic
hot,hot,jj,1815,fic
hear,hear,vvi,1815,fic
deaf,deaf,jj,1815,fic
look,look,vvi,1815,fic
clear,clear,jj_rr@,1815,fic
eye,eye,nn1,1815,fic
black,black,jj,1815,fic
red,red,jj,1815,fic
hear,hear,vv0,1815,fic
grumble,grumble,np1_nn1,1815,fic
cold,cold,nn1_jj,1815,fic
